customer_id,cluster
2997,1
2998,1
2999,1
3000,1
3001,1
3002,0
3003,0
3004,1
3005,1
3006,1
3007,1
3008,1
3009,0
3010,1
3011,1
3012,2
3013,1
3014,1
3015,1
3016,0
3017,0
3018,1
3019,2
3020,1
3021,1
3022,0
3023,0
3024,2
3025,0
3026,2
3027,1
3028,1
3029,0
3030,1
3031,1
3032,1
3033,1
3034,0
3035,2
3036,0
3037,1
3038,1
3039,0
3040,1
3041,1
3042,0
3043,1
3044,0
3045,0
3046,1
3047,2
3048,1
3049,0
3050,0
3051,1
3052,0
3053,1
3054,0
3055,2
3056,0
3057,0
3058,0
3059,1
3060,1
3061,0
3062,2
3063,1
3064,1
3065,1
3066,1
3067,1
3068,0
3069,1
3070,2
3071,1
3072,1
3073,1
3074,1
3075,1
3076,0
3077,0
3078,0
3079,2
3080,0
3081,0
3082,2
3083,0
3084,0
3085,1
3086,1
3087,0
3088,1
3089,1
3090,1
3091,1
3092,1
3093,2
3094,1
3095,1
3096,1
3097,2
3098,0
3099,1
3100,0
3101,1
3102,1
3103,1
3104,2
3105,1
3106,1
3107,2
3108,0
3109,0
3110,0
3111,2
3112,1
3113,2
3114,1
3115,0
3116,0
3117,1
3118,0
3119,0
3120,1
3121,0
3122,0
3123,1
3124,1
3125,1
3126,2
3127,1
3128,1
3129,1
3130,2
3131,1
3132,2
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,1
3140,1
3141,2
3142,1
3143,1
3144,1
3145,1
3146,1
3147,1
3148,0
3149,0
3150,1
3151,1
3152,1
3153,0
3154,2
3155,1
3156,1
3157,1
3158,1
3159,1
3160,1
3161,1
3162,1
3163,1
3164,1
3165,1
3166,0
3167,0
3168,2
3169,1
3170,1
3171,1
3172,1
3173,2
3174,2
3175,2
3176,1
3177,1
3178,0
3179,0
3180,1
3181,2
3182,1
3183,1
3184,1
3185,1
3186,1
3187,1
3188,0
3189,0
3190,0
3191,1
3192,1
3193,2
3194,1
3195,1
3196,0
3197,1
3198,1
3199,1
3200,1
3201,0
3202,1
3203,0
3204,1
3205,1
3206,0
3207,1
3208,2
3209,2
3210,0
3211,1
3212,1
3213,1
3214,1
3215,1
3216,1
3217,1
3218,1
3219,1
3220,1
3221,1
3222,1
3223,0
3224,1
3225,0
3226,2
3227,0
3228,1
3229,0
3230,1
3231,1
3232,1
3233,0
3234,1
3235,1
3236,1
3237,0
3238,1
3239,0
3240,1
3241,2
3242,1
3243,0
3244,0
3245,1
3246,0
3247,1
3248,1
3249,0
3250,0
3251,0
3252,1
3253,1
3254,1
3255,2
3256,1
3257,1
3258,1
3259,0
3260,0
3261,1
3262,2
3263,2
3264,1
3265,2
3266,2
3267,1
3268,2
3269,1
3270,2
3271,1
3272,1
3273,0
3274,1
3275,1
3276,1
3277,1
3278,1
3279,1
3280,1
3281,1
3282,1
3283,1
3284,0
3285,2
3286,1
3287,1
3288,2
3289,1
3290,1
3291,1
3292,1
3293,2
3294,0
3295,0
3296,1
3297,1
3298,1
3299,2
3300,1
3301,1
3302,1
3303,0
3304,1
3305,2
3306,1
3307,1
3308,1
3309,1
3310,0
3311,0
3312,1
3313,2
3314,2
3315,1
3316,1
3317,1
3318,1
3319,0
3320,2
3321,0
3322,1
3323,1
3324,1
3325,1
3326,1
3327,1
3328,1
3329,1
3330,0
3331,1
3332,1
3333,1
3334,2
3335,0
3336,1
3337,1
3338,0
3339,1
3340,1
3341,0
3342,0
3343,1
3344,1
3345,1
3346,1
3347,0
3348,2
3349,0
3350,1
3351,0
3352,0
3353,1
3354,1
3355,0
3356,0
3357,0
3358,2
3359,1
3360,0
3361,1
3362,0
3363,1
3364,1
3365,1
3366,1
3367,1
3368,1
3369,0
3370,2
3371,0
3372,1
3373,1
3374,1
3375,1
3376,1
3377,1
3378,1
3379,2
3380,1
3381,2
3382,1
3383,1
3384,2
3385,1
3386,1
3387,2
3388,2
3389,1
3390,1
3391,0
3392,1
3393,0
3394,1
3395,1
3396,1
3397,0
3398,1
3399,2
3400,1
3401,0
3402,0
3403,1
3404,1
3405,0
3406,1
3407,0
3408,0
3409,0
3410,0
3411,1
3412,0
3413,1
3414,1
3415,1
3416,2
3417,0
3418,1
3419,1
3420,1
3421,0
3422,1
3423,2
3424,1
3425,1
3426,1
3427,1
3428,1
3429,1
3430,0
3431,0
3432,0
3433,1
3434,0
3435,1
3436,1
3437,0
3438,1
3439,1
3440,1
3441,1
3442,1
3443,1
3444,0
3445,1
3446,0
3447,1
3448,1
3449,1
3450,1
3451,2
3452,1
3453,1
3454,1
3455,1
3456,2
3457,1
3458,2
3459,0
3460,1
3461,2
3462,1
3463,1
3464,1
3465,1
3466,1
3467,1
3468,1
3469,0
3470,1
3471,0
3472,2
3473,1
3474,1
3475,0
3476,2
3477,2
3478,1
3479,2
3480,0
3481,0
3482,1
3483,0
3484,1
3485,1
3486,1
3487,1
3488,1
3489,1
3490,0
3491,2
3492,1
3493,1
3494,0
3495,1
3496,2
3497,1
3498,1
3499,0
3500,1
3501,1
3502,1
3503,1
3504,1
3505,1
3506,2
3507,1
3508,1
3509,1
3510,1
3511,0
3512,1
3513,1
3514,1
3515,1
3516,1
3517,0
3518,0
3519,1
3520,1
3521,1
3522,1
3523,1
3524,0
3525,1
3526,0
3527,1
3528,0
3529,1
3530,1
3531,0
3532,2
3533,1
3534,1
3535,0
3536,2
3537,1
3538,2
3539,1
3540,1
3541,1
3542,1
3543,1
3544,1
3545,2
3546,1
3547,0
3548,1
3549,0
3550,0
3551,0
3552,0
3553,2
3554,1
3555,0
3556,1
3557,1
3558,0
3559,1
3560,1
3561,2
3562,0
3563,1
3564,2
3565,0
3566,1
3567,2
3568,1
3569,0
3570,0
3571,1
3572,0
3573,0
3574,0
3575,2
3576,1
3577,1
3578,0
3579,1
3580,1
3581,0
3582,1
3583,1
3584,1
3585,0
3586,1
3587,0
3588,0
3589,1
3590,1
3591,1
3592,1
3593,0
3594,0
3595,0
3596,1
3597,0
3598,1
3599,1
3600,2
3601,2
3602,2
3603,2
3604,0
3605,1
3606,1
3607,1
3608,1
3609,2
3610,2
3611,1
3612,1
3613,0
3614,1
3615,2
3616,1
3617,0
3618,1
3619,0
3620,1
3621,0
3622,1
3623,1
3624,1
3625,2
3626,2
3627,1
3628,1
3629,1
3630,1
3631,1
3632,0
3633,1
3634,1
3635,1
3636,0
3637,1
3638,1
3639,0
3640,1
3641,1
3642,2
3643,2
3644,0
3645,0
3646,2
3647,0
3648,1
3649,1
3650,1
3651,0
3652,2
3653,1
3654,1
3655,0
3656,0
3657,1
3658,1
3659,2
3660,1
3661,1
3662,1
3663,0
3664,2
3665,1
3666,1
3667,1
3668,1
3669,1
3670,0
3671,1
3672,1
3673,0
3674,0
3675,0
3676,1
3677,1
3678,2
3679,1
3680,1
3681,1
3682,2
3683,1
3684,1
3685,1
3686,1
3687,1
3688,0
3689,1
3690,1
3691,0
3692,0
3693,2
3694,1
3695,1
3696,1
3697,2
3698,1
3699,1
3700,0
3701,1
3702,1
3703,1
3704,0
3705,1
3706,1
3707,0
3708,1
3709,1
3710,2
3711,1
3712,1
3713,0
3714,0
3715,1
3716,1
3717,1
3718,1
3719,1
3720,2
3721,2
3722,2
3723,1
3724,1
3725,1
3726,0
3727,2
3728,1
3729,1
3730,1
3731,1
3732,0
3733,1
3734,0
3735,1
3736,2
3737,0
3738,1
3739,1
3740,2
3741,2
3742,0
3743,0
3744,1
3745,1
3746,2
3747,0
3748,1
3749,2
3750,1
3751,1
3752,0
3753,0
3754,0
3755,1
3756,0
3757,1
3758,1
3759,1
3760,1
3761,1
3762,1
3763,0
3764,0
3765,1
3766,1
3767,0
3768,1
3769,0
3770,1
3771,1
3772,2
3773,1
3774,1
3775,2
3776,1
3777,2
3778,1
3779,0
3780,1
3781,0
3782,1
3783,1
3784,1
3785,1
3786,1
3787,1
3788,0
3789,0
3790,1
3791,1
3792,0
3793,1
3794,1
3795,1
3796,2
3797,2
3798,0
3799,2
3800,1
3801,1
3802,1
3803,0
3804,0
3805,1
3806,1
3807,1
3808,1
3809,0
3810,2
3811,1
3812,1
3813,0
3814,1
3815,1
3816,1
3817,1
3818,1
3819,2
3820,0
3821,1
3822,2
3823,1
3824,0
3825,1
3826,0
3827,1
3828,2
3829,1
3830,2
3831,1
3832,1
3833,1
3834,1
3835,1
3836,2
3837,0
3838,1
3839,1
3840,2
3841,0
3842,1
3843,1
3844,1
3845,0
3846,1
3847,1
3848,2
3849,0
3850,0
3851,1
3852,1
3853,2
3854,1
3855,0
3856,1
3857,2
3858,1
3859,0
3860,2
3861,1
3862,0
3863,1
3864,1
3865,1
3866,1
3867,0
3868,1
3869,1
3870,1
3871,1
3872,1
3873,1
3874,2
3875,2
3876,2
3877,2
3878,1
3879,1
3880,1
3881,1
3882,1
3883,1
3884,2
3885,1
3886,1
3887,1
3888,1
3889,1
3890,0
3891,1
3892,2
3893,2
3894,1
3895,1
3896,0
3897,2
3898,1
3899,2
3900,1
3901,2
3902,1
3903,0
3904,0
3905,1
3906,1
3907,1
3908,1
3909,0
3910,1
3911,1
3912,0
3913,0
3914,1
3915,0
3916,0
3917,0
3918,0
3919,2
3920,1
3921,1
3922,1
3923,1
3924,1
3925,0
3926,1
3927,1
3928,1
3929,0
3930,1
3931,1
3932,2
3933,1
3934,1
3935,1
3936,0
3937,1
3938,1
3939,1
3940,0
3941,1
3942,1
3943,0
3944,0
3945,1
3946,1
3947,2
3948,1
3949,1
3950,0
3951,1
3952,1
3953,2
3954,0
3955,2
3956,1
3957,0
3958,1
3959,1
3960,1
3961,1
3962,0
3963,1
3964,1
3965,1
3966,1
3967,1
3968,0
3969,0
3970,1
3971,2
3972,1
3973,1
3974,1
3975,1
3976,1
3977,1
3978,1
3979,2
3980,1
3981,2
3982,2
3983,1
3984,0
3985,1
3986,1
3987,0
3988,1
3989,1
3990,2
3991,0
3992,1
3993,2
3994,1
3995,1
3996,2
3997,2
3998,0
3999,2
4000,1
4001,2
4002,1
4003,1
4004,0
4005,2
4006,1
4007,0
4008,1
4009,0
4010,1
4011,1
4012,1
4013,0
4014,1
4015,0
4016,2
4017,2
4018,1
4019,2
4020,1
4021,2
4022,0
4023,1
4024,1
4025,2
4026,1
4027,1
4028,1
4029,1
4030,1
4031,1
4032,0
4033,1
4034,1
4035,1
4036,2
4037,1
4038,1
4039,0
4040,1
4041,1
4042,1
4043,1
4044,2
4045,1
4046,1
4047,0
4048,0
4049,1
4050,1
4051,1
4052,2
4053,0
4054,2
4055,0
4056,1
4057,1
4058,1
4059,1
4060,1
4061,1
4062,1
4063,0
4064,0
4065,0
4066,1
4067,1
4068,1
4069,1
4070,0
4071,1
4072,1
4073,1
4074,1
4075,2
4076,1
4077,2
4078,0
4079,1
4080,1
4081,2
4082,1
4083,1
4084,1
4085,1
4086,1
4087,0
4088,0
4089,1
4090,1
4091,1
4092,1
4093,0
4094,0
4095,0
4096,1
4097,1
4098,2
4099,1
4100,1
4101,0
4102,2
4103,0
4104,1
4105,1
4106,2
4107,1
4108,0
4109,2
4110,1
4111,1
4112,1
4113,1
4114,2
4115,1
4116,0
4117,2
4118,1
4119,1
4120,1
4121,1
4122,1
4123,1
4124,0
4125,0
4126,1
4127,1
4128,1
4129,1
4130,1
4131,1
4132,1
4133,1
4134,1
4135,2
4136,1
4137,2
4138,1
4139,1
4140,0
4141,1
4142,1
4143,1
4144,1
4145,1
4146,1
4147,0
4148,1
4149,1
4150,1
4151,1
4152,0
4153,0
4154,0
4155,0
4156,1
4157,2
4158,1
4159,1
4160,1
4161,1
4162,2
4163,0
4164,0
4165,0
4166,1
4167,2
4168,1
4169,1
4170,1
4171,2
4172,1
4173,0
4174,2
4175,1
4176,1
4177,1
4178,1
4179,1
4180,1
4181,1
4182,0
4183,1
4184,2
4185,1
4186,0
4187,0
4188,1
4189,0
4190,1
4191,1
4192,1
4193,1
4194,1
4195,2
4196,2
4197,1
4198,0
4199,2
4200,1
4201,0
4202,1
4203,1
4204,1
4205,1
4206,0
4207,1
4208,1
4209,1
4210,0
4211,1
4212,1
4213,1
4214,1
4215,0
4216,1
4217,0
4218,1
4219,1
4220,1
4221,1
4222,0
4223,2
4224,0
4225,1
4226,1
4227,0
4228,2
4229,1
4230,1
4231,1
4232,1
4233,1
4234,1
4235,0
4236,0
4237,2
4238,1
4239,0
4240,1
4241,1
4242,1
4243,2
4244,0
4245,2
4246,1
4247,1
4248,1
4249,1
4250,1
4251,1
4252,1
4253,2
4254,1
4255,1
4256,1
4257,2
4258,0
4259,1
4260,0
4261,0
4262,1
4263,1
4264,0
4265,0
4266,1
4267,1
4268,1
4269,1
4270,1
4271,1
4272,0
4273,0
4274,1
4275,1
4276,1
4277,0
4278,0
4279,1
4280,0
4281,1
4282,1
4283,2
4284,1
4285,1
4286,2
4287,1
4288,1
4289,0
4290,1
4291,2
4292,1
4293,1
4294,0
4295,2
4296,1
4297,0
4298,1
4299,0
4300,1
4301,2
4302,0
4303,1
4304,1
4305,0
4306,0
4307,1
4308,1
4309,1
4310,0
4311,0
4312,1
4313,0
4314,0
4315,1
4316,1
4317,0
4318,0
4319,0
4320,1
4321,1
4322,0
4323,0
4324,0
4325,0
4326,1
4327,1
4328,0
4329,2
4330,2
4331,1
4332,0
4333,1
4334,0
4335,1
4336,0
4337,2
4338,1
4339,1
4340,1
4341,0
4342,2
4343,2
4344,1
4345,0
4346,2
4347,1
4348,0
4349,1
4350,1
4351,1
4352,1
4353,2
4354,0
4355,1
4356,1
4357,0
4358,2
4359,0
4360,0
4361,0
4362,0
4363,1
4364,1
4365,1
4366,0
4367,1
4368,1
4369,1
4370,1
4371,1
4372,0
4373,0
4374,2
4375,1
4376,2
4377,1
4378,1
4379,2
4380,1
4381,0
4382,1
4383,1
4384,1
4385,1
4386,0
4387,0
4388,1
4389,1
4390,0
4391,1
4392,2
4393,0
4394,1
4395,1
4396,1
4397,2
4398,1
4399,0
4400,2
4401,0
4402,1
4403,1
4404,2
4405,2
4406,1
4407,1
4408,0
4409,2
4410,1
4411,1
4412,1
4413,1
4414,1
4415,0
4416,1
4417,2
4418,2
4419,1
4420,1
4421,1
4422,1
4423,1
4424,0
4425,2
4426,2
4427,1
4428,1
4429,0
4430,1
4431,1
4432,2
4433,1
4434,2
4435,1
4436,1
4437,1
4438,1
4439,1
4440,0
4441,1
4442,2
4443,0
4444,1
4445,1
4446,1
4447,0
4448,0
4449,1
4450,1
4451,0
4452,1
4453,2
4454,1
4455,0
4456,1
4457,0
4458,1
4459,1
4460,2
4461,2
4462,1
4463,1
4464,1
4465,0
4466,1
4467,2
4468,1
4469,1
4470,2
4471,1
4472,1
4473,1
4474,1
4475,0
4476,2
4477,0
4478,1
4479,0
4480,1
4481,0
4482,0
4483,2
4484,0
4485,1
4486,0
4487,2
4488,0
4489,1
4490,0
4491,1
4492,2
4493,0
4494,1
4495,0
4496,1
4497,0
4498,1
4499,0
4500,2
4501,1
4502,2
4503,2
4504,2
4505,2
4506,2
4507,1
4508,1
4509,2
4510,0
4511,2
4512,1
4513,1
4514,1
4515,1
4516,0
4517,1
4518,2
4519,0
4520,1
4521,1
4522,0
4523,2
4524,1
4525,1
4526,1
4527,2
4528,0
4529,0
4530,2
4531,1
4532,1
4533,1
4534,2
4535,0
4536,1
4537,2
4538,2
4539,1
4540,0
4541,1
4542,2
4543,1
4544,1
4545,2
4546,0
4547,1
4548,1
4549,0
4550,2
4551,2
4552,1
4553,1
4554,0
4555,1
4556,1
4557,0
4558,0
4559,1
4560,1
4561,1
4562,0
4563,0
4564,0
4565,0
4566,1
4567,1
4568,2
4569,2
4570,0
4571,2
4572,1
4573,2
4574,1
4575,2
4576,1
4577,0
4578,1
4579,1
4580,1
4581,0
4582,0
4583,1
4584,0
4585,1
4586,1
4587,1
4588,1
4589,2
4590,1
4591,1
4592,0
4593,1
4594,1
4595,1
4596,0
4597,1
4598,1
4599,1
4600,0
4601,1
4602,0
4603,1
4604,0
4605,1
4606,2
4607,0
4608,2
4609,1
4610,1
4611,1
4612,1
4613,1
4614,0
4615,0
4616,0
4617,1
4618,1
4619,1
4620,1
4621,0
4622,2
4623,2
4624,1
4625,1
4626,1
4627,1
4628,0
4629,0
4630,0
4631,0
4632,0
4633,1
4634,1
4635,2
4636,1
4637,1
4638,2
4639,1
4640,1
4641,1
4642,1
4643,1
4644,0
4645,0
4646,1
4647,0
4648,1
4649,0
4650,1
4651,1
4652,1
4653,1
4654,0
4655,2
4656,0
4657,2
4658,0
4659,1
4660,2
4661,1
4662,1
4663,1
4664,0
4665,0
4666,2
4667,1
4668,1
4669,1
4670,0
4671,2
4672,1
4673,1
4674,0
4675,0
4676,1
4677,0
4678,1
4679,2
4680,1
4681,0
4682,2
4683,1
4684,1
4685,1
4686,0
4687,0
4688,0
4689,2
4690,1
4691,0
4692,1
4693,1
4694,1
4695,1
4696,0
4697,2
4698,2
4699,1
4700,1
4701,1
4702,1
4703,0
4704,0
4705,1
4706,2
4707,1
4708,1
4709,2
4710,1
4711,0
4712,1
4713,1
4714,1
4715,1
4716,1
4717,0
4718,1
4719,0
4720,0
4721,1
4722,1
4723,1
4724,0
4725,1
4726,2
4727,1
4728,1
4729,2
4730,0
4731,0
4732,0
4733,0
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,0
4742,0
4743,1
4744,1
4745,1
4746,1
4747,2
4748,1
4749,0
4750,1
4751,0
4752,1
4753,1
4754,1
4755,0
4756,1
4757,2
4758,2
4759,1
4760,1
4761,0
4762,1
4763,0
4764,1
4765,1
4766,0
4767,1
4768,0
4769,1
4770,1
4771,1
4772,1
4773,2
4774,1
4775,1
4776,0
4777,2
4778,2
4779,2
4780,0
4781,0
4782,1
4783,2
4784,0
4785,0
4786,0
4787,0
4788,0
4789,1
4790,1
4791,1
4792,1
4793,1
4794,1
4795,1
4796,0
4797,1
4798,2
4799,0
4800,1
4801,1
4802,0
4803,0
4804,1
4805,2
4806,1
4807,1
4808,0
4809,0
4810,0
4811,2
4812,1
4813,1
4814,2
4815,2
4816,1
4817,1
4818,2
4819,0
4820,2
4821,2
4822,1
4823,1
4824,1
4825,2
4826,0
4827,0
4828,1
4829,1
4830,2
4831,1
4832,0
4833,1
4834,1
4835,1
4836,1
4837,1
4838,1
4839,1
4840,1
4841,1
4842,1
4843,0
4844,2
4845,1
4846,0
4847,1
4848,1
4849,1
4850,0
4851,1
4852,1
4853,1
4854,1
4855,1
4856,0
4857,0
4858,1
4859,2
4860,2
4861,1
4862,1
4863,1
4864,2
4865,2
4866,1
4867,0
4868,1
4869,1
4870,2
4871,0
4872,1
4873,0
4874,1
4875,0
4876,0
4877,1
4878,1
4879,1
4880,2
4881,2
4882,0
4883,1
4884,0
4885,1
4886,2
4887,1
4888,1
4889,1
4890,1
4891,1
4892,2
4893,1
4894,1
4895,1
4896,0
4897,1
4898,0
4899,1
4900,0
4901,1
4902,1
4903,1
4904,1
4905,1
4906,1
4907,1
4908,1
4909,0
4910,0
4911,1
4912,1
4913,2
4914,2
4915,1
4916,2
4917,1
4918,1
4919,1
4920,2
4921,1
4922,1
4923,0
4924,0
4925,1
4926,1
4927,1
4928,1
4929,2
4930,2
4931,2
4932,1
4933,1
4934,1
4935,2
4936,2
4937,2
4938,0
4939,1
4940,1
4941,2
4942,0
4943,1
4944,1
4945,1
4946,1
4947,2
4948,1
4949,1
4950,1
4951,1
4952,1
4953,1
4954,1
4955,1
4956,1
4957,1
4958,1
4959,1
4960,1
4961,1
4962,1
4963,0
4964,0
4965,1
4966,1
4967,1
4968,1
4969,1
4970,2
4971,1
4972,1
4973,2
4974,0
4975,1
4976,1
4977,0
4978,1
4979,2
4980,0
4981,1
4982,1
4983,1
4984,1
4985,1
4986,2
4987,1
4988,1
4989,0
4990,1
4991,1
4992,1
4993,0
4994,0
4995,1
4996,1
4997,0
4998,0
4999,0
5000,1
5001,1
5002,1
5003,2
5004,1
5005,1
5006,2
5007,1
5008,0
5009,1
5010,1
5011,1
5012,1
5013,1
5014,2
5015,1
5016,1
5017,0
5018,1
5019,1
5020,2
5021,1
5022,1
5023,0
5024,1
5025,1
5026,0
5027,1
5028,0
5029,1
5030,1
5031,2
5032,0
5033,0
5034,0
5035,1
5036,1
5037,0
5038,2
5039,1
5040,1
5041,2
5042,1
5043,0
5044,2
5045,1
5046,1
5047,2
5048,0
5049,0
5050,1
5051,0
5052,1
5053,1
5054,1
5055,1
5056,1
5057,2
5058,1
5059,0
5060,2
5061,0
5062,1
5063,2
5064,1
5065,1
5066,2
5067,1
5068,1
5069,1
5070,1
5071,1
5072,2
5073,2
5074,1
5075,1
5076,0
5077,0
5078,1
5079,1
5080,1
5081,1
5082,1
5083,1
5084,1
5085,1
5086,0
5087,1
5088,2
5089,2
5090,0
5091,0
5092,1
5093,1
5094,1
5095,1
5096,1
5097,0
5098,1
5099,1
5100,0
5101,1
5102,0
5103,1
5104,1
5105,1
5106,2
5107,1
5108,0
5109,1
5110,1
5111,2
5112,2
5113,1
5114,1
5115,2
5116,1
5117,1
5118,0
5119,0
5120,1
5121,1
5122,1
5123,1
5124,2
5125,1
5126,1
5127,0
5128,1
5129,1
5130,1
5131,2
5132,2
5133,1
5134,1
5135,0
5136,1
5137,1
5138,1
5139,1
5140,0
5141,0
5142,1
5143,1
5144,2
5145,1
5146,1
5147,2
5148,0
5149,2
5150,2
5151,1
5152,1
5153,1
5154,1
5155,0
5156,1
5157,0
5158,1
5159,1
5160,0
5161,0
5162,1
5163,1
5164,1
5165,1
5166,2
5167,1
5168,1
5169,1
5170,1
5171,2
5172,1
5173,1
5174,1
5175,2
5176,1
5177,0
5178,0
5179,1
5180,0
5181,0
5182,1
5183,1
5184,1
5185,1
5186,0
5187,0
5188,0
5189,1
5190,1
5191,0
5192,1
5193,2
5194,1
5195,1
5196,1
5197,0
5198,1
5199,0
5200,0
5201,0
5202,2
5203,0
5204,1
5205,1
5206,1
5207,1
5208,1
5209,1
5210,1
5211,1
5212,2
5213,1
5214,1
5215,1
5216,1
5217,1
5218,1
5219,2
5220,2
5221,1
5222,1
5223,1
5224,1
5225,0
5226,1
5227,0
5228,1
5229,1
5230,1
5231,1
5232,2
5233,0
5234,1
5235,0
5236,1
5237,2
5238,0
5239,0
5240,1
5241,2
5242,1
5243,2
5244,0
5245,1
5246,1
5247,0
5248,0
5249,1
5250,1
5251,1
5252,2
5253,0
5254,0
5255,0
5256,2
5257,1
5258,2
5259,1
5260,1
5261,2
5262,2
5263,1
5264,0
5265,2
5266,1
5267,0
5268,1
5269,1
5270,1
5271,0
5272,1
5273,2
5274,1
5275,1
5276,0
5277,1
5278,1
5279,1
5280,1
5281,2
5282,0
5283,0
5284,1
5285,0
5286,1
5287,1
5288,1
5289,1
5290,1
5291,2
5292,0
5293,1
5294,2
5295,0
5296,1
5297,1
5298,1
5299,1
5300,1
5301,1
5302,2
5303,1
5304,2
5305,0
5306,1
5307,2
5308,1
5309,1
5310,2
5311,1
5312,1
5313,0
5314,2
5315,1
5316,1
5317,2
5318,2
5319,2
5320,1
5321,0
5322,1
5323,1
5324,1
5325,2
5326,1
5327,1
5328,0
5329,1
5330,2
5331,1
5332,1
5333,2
5334,0
5335,2
5336,1
5337,1
5338,1
5339,1
5340,1
5341,1
5342,1
5343,1
5344,1
5345,2
5346,1
5347,1
5348,2
5349,2
5350,0
5351,1
5352,1
5353,0
5354,0
5355,1
5356,0
5357,1
5358,1
5359,1
5360,0
5361,1
5362,1
5363,2
5364,1
5365,1
5366,0
5367,0
5368,1
5369,0
5370,1
5371,0
5372,1
5373,0
5374,1
5375,1
5376,1
5377,1
5378,1
5379,1
5380,1
5381,0
5382,1
5383,0
5384,1
5385,0
5386,1
5387,1
5388,1
5389,1
5390,1
5391,0
5392,1
5393,1
5394,1
5395,1
5396,1
5397,1
5398,1
5399,1
5400,0
5401,1
5402,1
5403,0
5404,2
5405,0
5406,1
5407,1
5408,0
5409,1
5410,2
5411,0
5412,1
5413,1
5414,0
5415,1
5416,0
5417,0
5418,1
5419,2
5420,0
5421,0
5422,0
5423,0
5424,1
5425,1
5426,0
5427,1
5428,1
5429,0
5430,0
5431,1
5432,1
5433,1
5434,1
5435,1
5436,1
5437,0
5438,2
5439,2
5440,1
5441,1
5442,1
5443,1
5444,0
5445,2
5446,1
5447,1
5448,1
5449,2
5450,1
5451,2
5452,1
5453,1
5454,0
5455,1
5456,1
5457,2
5458,1
5459,1
5460,0
5461,2
5462,2
5463,0
5464,1
5465,1
5466,2
5467,1
5468,0
5469,1
5470,2
5471,2
5472,2
5473,2
5474,2
5475,0
5476,1
5477,0
5478,0
5479,2
5480,1
5481,0
5482,2
5483,0
5484,2
5485,2
5486,0
5487,1
5488,1
5489,1
5490,1
5491,1
5492,1
5493,2
5494,1
5495,0
5496,1
5497,1
5498,1
5499,1
5500,1
5501,1
5502,0
5503,1
5504,0
5505,0
5506,1
5507,2
5508,0
5509,1
5510,1
5511,0
5512,1
5513,2
5514,2
5515,1
5516,2
5517,1
5518,1
5519,1
5520,1
5521,1
5522,1
5523,2
5524,1
5525,2
5526,0
5527,1
5528,1
5529,1
5530,2
5531,1
5532,2
5533,2
5534,0
5535,0
5536,0
5537,0
5538,1
5539,0
5540,0
5541,1
5542,0
5543,0
5544,1
5545,2
5546,2
5547,2
5548,1
5549,1
5550,0
5551,0
5552,0
5553,1
5554,0
5555,2
5556,1
5557,2
5558,0
5559,1
5560,2
5561,1
5562,1
5563,0
5564,1
5565,1
5566,0
5567,1
5568,0
5569,2
5570,0
5571,1
5572,1
5573,0
5574,1
5575,2
5576,1
5577,1
5578,1
5579,1
5580,0
5581,1
5582,1
5583,1
5584,1
5585,1
5586,0
5587,1
5588,0
5589,0
5590,1
5591,0
5592,1
5593,1
5594,0
5595,2
5596,0
5597,2
5598,1
5599,1
5600,1
5601,1
5602,0
5603,2
5604,1
5605,1
5606,0
5607,1
5608,0
5609,0
5610,1
5611,1
5612,1
5613,0
5614,2
5615,1
5616,0
5617,1
5618,1
5619,0
5620,1
5621,0
5622,0
5623,0
5624,0
5625,1
5626,2
5627,0
5628,1
5629,2
5630,0
5631,1
5632,1
5633,1
5634,0
5635,1
5636,1
5637,1
5638,0
5639,1
5640,1
5641,1
5642,0
5643,1
5644,1
5645,1
5646,1
5647,2
5648,0
5649,1
5650,1
5651,0
5652,1
5653,1
5654,1
5655,0
5656,1
5657,1
5658,0
5659,1
5660,1
5661,1
5662,0
5663,1
5664,1
5665,2
5666,1
5667,1
5668,1
5669,0
5670,1
5671,0
5672,0
5673,1
5674,1
5675,1
5676,2
5677,1
5678,1
5679,1
5680,0
5681,0
5682,0
5683,1
5684,1
5685,1
5686,0
5687,1
5688,1
5689,2
5690,1
5691,1
5692,2
5693,0
5694,1
5695,1
5696,0
5697,1
5698,1
5699,1
5700,1
5701,1
5702,0
5703,0
5704,1
5705,1
5706,0
5707,1
5708,2
5709,1
5710,1
5711,1
5712,2
5713,1
5714,1
5715,1
5716,1
5717,1
5718,1
5719,0
5720,0
5721,0
5722,2
5723,1
5724,0
5725,0
5726,0
5727,0
5728,0
5729,1
5730,1
5731,0
5732,1
5733,1
5734,1
5735,1
5736,1
5737,0
5738,1
5739,0
5740,1
5741,1
5742,1
5743,1
5744,0
5745,1
5746,1
5747,1
5748,0
5749,2
5750,0
5751,2
5752,1
5753,1
5754,1
5755,2
5756,1
5757,2
5758,1
5759,2
5760,0
5761,0
5762,1
5763,1
5764,1
5765,1
5766,1
5767,1
5768,1
5769,1
5770,1
5771,1
5772,1
5773,0
5774,1
5775,1
5776,0
5777,0
5778,2
5779,2
5780,0
5781,0
5782,1
5783,2
5784,0
5785,1
5786,1
5787,1
5788,1
5789,1
5790,2
5791,1
5792,1
5793,1
5794,0
